session_test_id,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,trening,S4500,20,218345,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,trening,reference,95,218345,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,trening,S6000,40,218345,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,trening,S3500,4,218345,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,trening,S7000,50,218345,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,trening,S8000,50,218345,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S6000,50,101468,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S7000,59,101468,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,reference,100,101468,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S3500,13,101468,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S5000,30,101468,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S10000,60,101468,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S6500,49,101468,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S8000,63,101468,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S4000,18,101468,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S5500,39,101468,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S4500,19,101468,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S5500,23,61372,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S4000,39,61372,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S8000,50,61372,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S10000,80,61372,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S5000,39,61372,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S7000,59,61372,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,reference,100,61372,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S4500,20,61372,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S6500,39,61372,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S3500,6,61372,
label_test_3,0bd97b37-bd97-4bc9-9545-289a9363a94d,lq_label,S6000,30,61372,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,trening,S10000,81,140632,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,trening,S5500,27,140632,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,trening,S8000,30,140632,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,trening,S5000,11,140632,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,trening,S4000,6,140632,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,trening,S4500,12,140632,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,trening,S3500,3,140632,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,trening,S7000,39,140632,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,trening,S6500,32,140632,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,trening,reference,94,140632,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,trening,S6000,37,140632,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S4500,32,115457,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,reference,100,115457,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S3500,23,115457,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S10000,49,115457,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S4000,32,115457,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S5000,31,115457,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S6500,41,115457,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S5500,31,115457,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S8000,50,115457,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S7000,39,115457,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S6000,31,115457,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,reference,100,119001,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S8000,51,119001,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S4500,26,119001,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S6500,35,119001,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S5500,32,119001,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S10000,80,119001,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S6000,29,119001,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S5000,27,119001,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S3500,11,119001,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S4000,14,119001,
label_test_3,15d29cdb-bfb2-4a48-9de9-dc5e4fdfb2f2,lq_label,S7000,37,119001,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,trening,S7000,57,150253,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,trening,S4500,19,150253,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,trening,S5000,28,150253,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,trening,S8000,50,150253,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,trening,S5500,33,150253,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,trening,S6500,59,150253,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,trening,S10000,74,150253,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,trening,S6000,68,150253,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,trening,S4000,62,150253,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,trening,S3500,62,150253,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,trening,reference,100,150253,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S6000,44,107650,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S3500,40,107650,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,reference,100,107650,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S5000,35,107650,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S4500,27,107650,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S7000,57,107650,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S4000,18,107650,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S6500,71,107650,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S10000,85,107650,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S5500,38,107650,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S8000,65,107650,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S6500,40,127287,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S4500,25,127287,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S5000,25,127287,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,reference,100,127287,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S6000,44,127287,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S4000,33,127287,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S5500,46,127287,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S7000,62,127287,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S8000,69,127287,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S10000,81,127287,
label_test_3,b67e9e9a-f337-4f1b-949a-2d159e5ebd3d,lq_label,S3500,12,127287,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,trening,S10000,67,111131,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,trening,S6000,28,111131,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,trening,reference,100,111131,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,trening,S5000,27,111131,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,trening,S5500,27,111131,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,trening,S8000,26,111131,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,trening,S6500,50,111131,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,trening,S4500,10,111131,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,trening,S4000,10,111131,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,trening,S3500,10,111131,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,trening,S7000,51,111131,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S5000,50,68755,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,reference,100,68755,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S4000,49,68755,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S6000,70,68755,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S5500,70,68755,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S4500,30,68755,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S8000,69,68755,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S7000,48,68755,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S3500,31,68755,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S6500,49,68755,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S10000,100,68755,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S6000,50,75093,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S4000,31,75093,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S6500,70,75093,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,reference,100,75093,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S3500,28,75093,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S5000,28,75093,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S7000,51,75093,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S10000,88,75093,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S4500,50,75093,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S8000,73,75093,
label_test_3,15ed3dec-df6f-4f8e-b625-17d949274843,lq_label,S5500,68,75093,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,trening,S4500,15,46681,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,trening,S5500,34,46681,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,trening,S6500,32,46681,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,trening,S10000,77,46681,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,trening,S3500,48,46681,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,trening,S8000,62,46681,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,trening,S5000,63,46681,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,trening,S6000,71,46681,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,trening,S4000,37,46681,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,trening,S7000,43,46681,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,trening,reference,100,46681,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S6000,28,43258,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S7000,38,43258,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S3500,7,43258,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S5000,26,43258,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S8000,81,43258,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S10000,87,43258,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,reference,100,43258,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S4500,25,43258,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S4000,33,43258,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S6500,54,43258,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S5500,64,43258,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,reference,100,34897,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S7000,45,34897,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S5500,35,34897,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S6000,43,34897,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S4500,17,34897,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S3500,0,34897,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S10000,100,34897,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S4000,27,34897,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S5000,36,34897,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S8000,100,34897,
label_test_3,8a79889a-00d8-4e5d-abaf-82ea1cf9ae2c,lq_label,S6500,85,34897,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,trening,S5000,24,179077,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,trening,S8000,51,179077,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,trening,reference,100,179077,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,trening,S4000,23,179077,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,trening,S10000,69,179077,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,trening,S5500,50,179077,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,trening,S6500,38,179077,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,trening,S4500,12,179077,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,trening,S7000,62,179077,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,trening,S6000,41,179077,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,trening,S3500,3,179077,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S8000,58,97354,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S6500,32,97354,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S3500,9,97354,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S7000,43,97354,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S6000,23,97354,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S5500,21,97354,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,reference,100,97354,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S5000,23,97354,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S4000,19,97354,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S10000,80,97354,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S4500,15,97354,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S5000,13,52788,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S6500,57,52788,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S4500,10,52788,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S4000,7,52788,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,reference,100,52788,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S5500,53,52788,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S3500,13,52788,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S8000,78,52788,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S6000,50,52788,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S10000,89,52788,
label_test_3,0e440831-6df3-48ff-a91f-1042dc43e3a1,lq_label,S7000,22,52788,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,trening,S4500,34,96927,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,trening,S5500,43,96927,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,trening,S4000,33,96927,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,trening,S8000,58,96927,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,trening,S6500,55,96927,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,trening,S3500,22,96927,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,trening,reference,100,96927,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,trening,S10000,77,96927,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,trening,S5000,56,96927,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,trening,S7000,69,96927,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,trening,S6000,55,96927,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S5000,33,70498,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S4500,19,70498,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S6500,46,70498,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S5500,38,70498,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,reference,100,70498,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S8000,73,70498,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S4000,48,70498,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S6000,63,70498,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S10000,81,70498,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S7000,72,70498,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S3500,9,70498,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S8000,77,70059,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S5500,58,70059,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S7000,63,70059,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S4500,29,70059,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,reference,100,70059,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S6000,63,70059,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S5000,40,70059,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S3500,21,70059,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S10000,75,70059,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S6500,60,70059,
label_test_3,cf4e5493-0654-4c21-8e5a-ea59bf1f4def,lq_label,S4000,21,70059,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,trening,S5000,59,195110,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,trening,S3500,35,195110,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,trening,reference,100,195110,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,trening,S8000,67,195110,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,trening,S10000,84,195110,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,trening,S5500,77,195110,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,trening,S7000,69,195110,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,trening,S6500,70,195110,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,trening,S6000,71,195110,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,trening,S4000,36,195110,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,trening,S4500,72,195110,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S6500,67,92164,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S7000,68,92164,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S8000,80,92164,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S4500,39,92164,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S3500,13,92164,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S6000,69,92164,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,reference,100,92164,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S10000,91,92164,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S5500,78,92164,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S4000,39,92164,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S5000,83,92164,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S5000,84,60203,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S6500,82,60203,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S5500,78,60203,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S4500,59,60203,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S10000,100,60203,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S4000,59,60203,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S7000,77,60203,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S3500,59,60203,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S6000,79,60203,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,S8000,89,60203,
label_test_3,6e1f0fec-bcbc-4544-8037-dba9c0476f06,lq_label,reference,100,60203,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,trening,S4000,31,271995,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,trening,S7000,61,271995,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,trening,S6500,53,271995,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,trening,S10000,81,271995,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,trening,S6000,41,271995,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,trening,S4500,22,271995,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,trening,S8000,69,271995,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,trening,reference,100,271995,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,trening,S5500,31,271995,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,trening,S5000,26,271995,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,trening,S3500,1,271995,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S5500,31,78834,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S8000,63,78834,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S5000,23,78834,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S4000,9,78834,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S3500,0,78834,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S6000,34,78834,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S4500,23,78834,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S6500,43,78834,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,reference,100,78834,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S7000,36,78834,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S10000,67,78834,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S4000,19,47015,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S6000,34,47015,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S7000,41,47015,
label_test_3,4bf9424c-3ac0-421b-91dd-522e00abf73c,lq_label,S8000,64,47015,
